transactTime,"symbol","execType","side","lastQty","lastPx","execCost","commission","execComm","ordType","orderQty","leavesQty","price","text","orderID","orderID2"
18.4.2020, 16:05:31,"XBTUSD","Trade","Sell","40","7222","553880","0.00075","415","Stop","10000","9525","7221.5","Triggered: Order stop price reached
Submitted via API.","404f7afc-5a77-0b33-e4fd-efad07d0d2e3"
18.4.2020, 16:05:31,"XBTUSD","Trade","Sell","40","7222","553880","0.00075","415","Stop","10000","9565","7221.5","Triggered: Order stop price reached
Submitted via API.","404f7afc-5a77-0b33-e4fd-efad07d0d2e3"
18.4.2020, 16:05:31,"XBTUSD","Trade","Sell","120","7222","1661640","0.00075","1246","Stop","10000","9605","7221.5","Triggered: Order stop price reached
Submitted via API.","404f7afc-5a77-0b33-e4fd-efad07d0d2e3"
18.4.2020, 16:05:31,"XBTUSD","Trade","Sell","25","7222","346175","0.00075","259","Stop","10000","9725","7221.5","Triggered: Order stop price reached
Submitted via API.","404f7afc-5a77-0b33-e4fd-efad07d0d2e3"
18.4.2020, 16:05:31,"XBTUSD","Trade","Sell","60","7222","830820","0.00075","623","Stop","10000","9750","7221.5","Triggered: Order stop price reached
Submitted via API.","404f7afc-5a77-0b33-e4fd-efad07d0d2e3"
18.4.2020, 16:05:31,"XBTUSD","Trade","Sell","190","7222","2630930","0.00075","1973","Stop","10000","9810","7221.5","Triggered: Order stop price reached
Submitted via API.","404f7afc-5a77-0b33-e4fd-efad07d0d2e3"
18.4.2020, 14:53:19,"XBTUSD","Trade","Buy","1335","7132.5","-18716700","0.00075","14037","Stop","10000","0","7132.5","Triggered: Order stop price reached
Submitted via API.","807011ce-cd38-1096-f6ec-ce0079602589"
18.4.2020, 14:53:19,"XBTUSD","Trade","Buy","20","7132.5","-280400","0.00075","210","Stop","10000","1335","7132.5","Triggered: Order stop price reached
Submitted via API.","807011ce-cd38-1096-f6ec-ce0079602589"
18.4.2020, 14:53:19,"XBTUSD","Trade","Buy","2000","7132.5","-28040000","0.00075","21030","Stop","10000","1355","7132.5","Triggered: Order stop price reached
Submitted via API.","807011ce-cd38-1096-f6ec-ce0079602589"
18.4.2020, 14:53:19,"XBTUSD","Trade","Buy","770","7132.5","-10795400","0.00075","8096","Stop","10000","3355","7132.5","Triggered: Order stop price reached
Submitted via API.","807011ce-cd38-1096-f6ec-ce0079602589"
18.4.2020, 14:53:19,"XBTUSD","Trade","Buy","25","7132.5","-350500","0.00075","262","Stop","10000","4125","7132.5","Triggered: Order stop price reached
Submitted via API.","807011ce-cd38-1096-f6ec-ce0079602589"
18.4.2020, 14:53:19,"XBTUSD","Trade","Buy","62","7132.5","-869240","0.00075","651","Stop","10000","4150","7132.5","Triggered: Order stop price reached
Submitted via API.","807011ce-cd38-1096-f6ec-ce0079602589"
18.4.2020, 14:53:19,"XBTUSD","Trade","Buy","44","7132.5","-616880","0.00075","462","Stop","10000","4212","7132.5","Triggered: Order stop price reached
Submitted via API.","807011ce-cd38-1096-f6ec-ce0079602589"
18.4.2020, 14:53:19,"XBTUSD","Trade","Buy","5508","7132","-77227668","0.00075","57920","Stop","10000","4256","7132.5","Triggered: Order stop price reached
Submitted via API.","807011ce-cd38-1096-f6ec-ce0079602589"
18.4.2020, 14:53:19,"XBTUSD","Trade","Buy","134","7132","-1878814","0.00075","1409","Stop","10000","9764","7132.5","Triggered: Order stop price reached
Submitted via API.","807011ce-cd38-1096-f6ec-ce0079602589"
18.4.2020, 14:53:19,"XBTUSD","Trade","Buy","19","7132","-266399","0.00075","199","Stop","10000","9898","7132.5","Triggered: Order stop price reached
Submitted via API.","807011ce-cd38-1096-f6ec-ce0079602589"
18.4.2020, 14:53:19,"XBTUSD","Trade","Buy","83","7132","-1163743","0.00075","872","Stop","10000","9917","7132.5","Triggered: Order stop price reached
Submitted via API.","807011ce-cd38-1096-f6ec-ce0079602589"
18.4.2020, 01:43:45,"XBTUSD","Trade","Sell","5043","7055","71479482","0.00075","53609","Stop","10000","0","7055","Triggered: Order stop price reached
Submitted via API.","4bee9e4d-460d-14c3-538b-fc6e953f67b3"
18.4.2020, 01:43:45,"XBTUSD","Trade","Sell","4957","7055","70260518","0.00075","52695","Stop","10000","5043","7055","Triggered: Order stop price reached
Submitted via API.","4bee9e4d-460d-14c3-538b-fc6e953f67b3"
18.4.2020, 01:21:36,"XBTUSD","Trade","Buy","610","7130","-8555250","0.00075","6416","Stop","10000","0","7130","Triggered: Order stop price reached
Submitted via API.","09ca33e3-eeab-6140-dd05-f3774972fc06"
18.4.2020, 01:21:36,"XBTUSD","Trade","Buy","3","7130","-42075","0.00075","31","Stop","10000","610","7130","Triggered: Order stop price reached
Submitted via API.","09ca33e3-eeab-6140-dd05-f3774972fc06"
18.4.2020, 01:21:36,"XBTUSD","Trade","Buy","100","7130","-1402500","0.00075","1051","Stop","10000","613","7130","Triggered: Order stop price reached
Submitted via API.","09ca33e3-eeab-6140-dd05-f3774972fc06"
18.4.2020, 01:21:36,"XBTUSD","Trade","Buy","500","7130","-7012500","0.00075","5259","Stop","10000","713","7130","Triggered: Order stop price reached
Submitted via API.","09ca33e3-eeab-6140-dd05-f3774972fc06"
18.4.2020, 01:21:36,"XBTUSD","Trade","Buy","20","7130","-280500","0.00075","210","Stop","10000","1213","7130","Triggered: Order stop price reached
Submitted via API.","09ca33e3-eeab-6140-dd05-f3774972fc06"
18.4.2020, 01:21:36,"XBTUSD","Trade","Buy","100","7130","-1402500","0.00075","1051","Stop","10000","1233","7130","Triggered: Order stop price reached
Submitted via API.","09ca33e3-eeab-6140-dd05-f3774972fc06"
18.4.2020, 01:21:36,"XBTUSD","Trade","Buy","3000","7130","-42075000","0.00075","31556","Stop","10000","1333","7130","Triggered: Order stop price reached
Submitted via API.","09ca33e3-eeab-6140-dd05-f3774972fc06"
18.4.2020, 01:21:36,"XBTUSD","Trade","Buy","50","7130","-701250","0.00075","525","Stop","10000","4333","7130","Triggered: Order stop price reached
Submitted via API.","09ca33e3-eeab-6140-dd05-f3774972fc06"
18.4.2020, 01:21:36,"XBTUSD","Trade","Buy","1000","7130","-14025000","0.00075","10518","Stop","10000","4383","7130","Triggered: Order stop price reached
Submitted via API.","09ca33e3-eeab-6140-dd05-f3774972fc06"
18.4.2020, 01:21:36,"XBTUSD","Trade","Buy","100","7130","-1402500","0.00075","1051","Stop","10000","5383","7130","Triggered: Order stop price reached
Submitted via API.","09ca33e3-eeab-6140-dd05-f3774972fc06"
18.4.2020, 01:21:36,"XBTUSD","Trade","Buy","600","7130","-8415000","0.00075","6311","Stop","10000","5483","7130","Triggered: Order stop price reached
Submitted via API.","09ca33e3-eeab-6140-dd05-f3774972fc06"
18.4.2020, 01:21:36,"XBTUSD","Trade","Buy","250","7130","-3506250","0.00075","2629","Stop","10000","6083","7130","Triggered: Order stop price reached
Submitted via API.","09ca33e3-eeab-6140-dd05-f3774972fc06"
18.4.2020, 01:21:36,"XBTUSD","Trade","Buy","200","7130","-2805000","0.00075","2103","Stop","10000","6333","7130","Triggered: Order stop price reached
Submitted via API.","09ca33e3-eeab-6140-dd05-f3774972fc06"
18.4.2020, 01:21:36,"XBTUSD","Trade","Buy","20","7130","-280500","0.00075","210","Stop","10000","6533","7130","Triggered: Order stop price reached
Submitted via API.","09ca33e3-eeab-6140-dd05-f3774972fc06"
18.4.2020, 01:21:36,"XBTUSD","Trade","Buy","3000","7130","-42075000","0.00075","31556","Stop","10000","6553","7130","Triggered: Order stop price reached
Submitted via API.","09ca33e3-eeab-6140-dd05-f3774972fc06"
18.4.2020, 01:21:36,"XBTUSD","Trade","Buy","300","7130","-4207500","0.00075","3155","Stop","10000","9553","7130","Triggered: Order stop price reached
Submitted via API.","09ca33e3-eeab-6140-dd05-f3774972fc06"
18.4.2020, 01:21:36,"XBTUSD","Trade","Buy","147","7130","-2061675","0.00075","1546","Stop","10000","9853","7130","Triggered: Order stop price reached
Submitted via API.","09ca33e3-eeab-6140-dd05-f3774972fc06"
17.4.2020, 01:51:20,"XBTUSD","Trade","Sell","10000","7088","141080000","0.00075","105810","Stop","10000","0","7088","Triggered: Order stop price reached
Submitted via API.","693ec2b7-a25a-0efe-c4af-667b249e268c"
17.4.2020, 00:57:43,"XBTUSD","Trade","Buy","10000","7160.5","-139660000","0.00075","104745","Stop","10000","0","7160.5","Triggered: Order stop price reached
Submitted via API.","8d9d198f-59ed-d2f5-15ad-da43c01515ff"
16.4.2020, 12:36:35,"XBTUSD","Trade","Sell","10000","7028","142290000","0.00075","106717","Stop","10000","0","7028","Triggered: Order stop price reached
Submitted via API.","b5bcda6e-6a79-da50-f420-f2079925de8f"
16.4.2020, 09:02:37,"XBTUSD","Trade","Buy","563","6775","-8309880","0.00075","6232","Stop","10000","0","6775","Triggered: Order stop price reached
Submitted via API.","d71fc97c-fef1-7d79-1e1c-a96ad73fd913"
16.4.2020, 09:02:37,"XBTUSD","Trade","Buy","1540","6775","-22730400","0.00075","17047","Stop","10000","563","6775","Triggered: Order stop price reached
Submitted via API.","d71fc97c-fef1-7d79-1e1c-a96ad73fd913"
16.4.2020, 09:02:37,"XBTUSD","Trade","Buy","500","6775","-7380000","0.00075","5535","Stop","10000","2103","6775","Triggered: Order stop price reached
Submitted via API.","d71fc97c-fef1-7d79-1e1c-a96ad73fd913"
16.4.2020, 09:02:37,"XBTUSD","Trade","Buy","100","6775","-1476000","0.00075","1107","Stop","10000","2603","6775","Triggered: Order stop price reached
Submitted via API.","d71fc97c-fef1-7d79-1e1c-a96ad73fd913"
16.4.2020, 09:02:37,"XBTUSD","Trade","Buy","500","6775","-7380000","0.00075","5535","Stop","10000","2703","6775","Triggered: Order stop price reached
Submitted via API.","d71fc97c-fef1-7d79-1e1c-a96ad73fd913"
16.4.2020, 09:02:37,"XBTUSD","Trade","Buy","6000","6775","-88560000","0.00075","66420","Stop","10000","3203","6775","Triggered: Order stop price reached
Submitted via API.","d71fc97c-fef1-7d79-1e1c-a96ad73fd913"
16.4.2020, 09:02:37,"XBTUSD","Trade","Buy","150","6775","-2214000","0.00075","1660","Stop","10000","9203","6775","Triggered: Order stop price reached
Submitted via API.","d71fc97c-fef1-7d79-1e1c-a96ad73fd913"
16.4.2020, 09:02:37,"XBTUSD","Trade","Buy","300","6775","-4428000","0.00075","3321","Stop","10000","9353","6775","Triggered: Order stop price reached
Submitted via API.","d71fc97c-fef1-7d79-1e1c-a96ad73fd913"
16.4.2020, 09:02:37,"XBTUSD","Trade","Buy","347","6775","-5121720","0.00075","3841","Stop","10000","9653","6775","Triggered: Order stop price reached
Submitted via API.","d71fc97c-fef1-7d79-1e1c-a96ad73fd913"
12.4.2020, 20:00:22,"XBTUSD","Trade","Sell","5884","7119.5","82646664","0.00075","61984","Market","10000","0","7119.5","Submitted via API.","8998c112-fd53-6575-f596-0101a141a23b"
12.4.2020, 20:00:22,"XBTUSD","Trade","Sell","16","7119.5","224736","0.00075","168","Market","10000","5884","7119.5","Submitted via API.","8998c112-fd53-6575-f596-0101a141a23b"
12.4.2020, 20:00:22,"XBTUSD","Trade","Sell","4100","7119.5","57588600","0.00075","43191","Market","10000","5900","7119.5","Submitted via API.","8998c112-fd53-6575-f596-0101a141a23b"
12.4.2020, 14:24:38,"XBTUSD","Trade","Buy","4961","6909","-71805514","0.00075","53854","Stop","10000","0","6909","Triggered: Order stop price reached
Submitted via API.","fe3799da-ec0a-d0c6-2101-9f0650635e97"
12.4.2020, 14:24:38,"XBTUSD","Trade","Buy","702","6909","-10160748","0.00075","7620","Stop","10000","4961","6909","Triggered: Order stop price reached
Submitted via API.","fe3799da-ec0a-d0c6-2101-9f0650635e97"
12.4.2020, 14:24:38,"XBTUSD","Trade","Buy","540","6909","-7815960","0.00075","5861","Stop","10000","5663","6909","Triggered: Order stop price reached
Submitted via API.","fe3799da-ec0a-d0c6-2101-9f0650635e97"
12.4.2020, 14:24:38,"XBTUSD","Trade","Buy","1740","6909","-25184760","0.00075","18888","Stop","10000","6203","6909","Triggered: Order stop price reached
Submitted via API.","fe3799da-ec0a-d0c6-2101-9f0650635e97"
12.4.2020, 14:24:38,"XBTUSD","Trade","Buy","588","6909","-8510712","0.00075","6383","Stop","10000","7943","6909","Triggered: Order stop price reached
Submitted via API.","fe3799da-ec0a-d0c6-2101-9f0650635e97"
12.4.2020, 14:24:38,"XBTUSD","Trade","Buy","96","6909","-1389504","0.00075","1042","Stop","10000","8531","6909","Triggered: Order stop price reached
Submitted via API.","fe3799da-ec0a-d0c6-2101-9f0650635e97"
12.4.2020, 14:24:38,"XBTUSD","Trade","Buy","345","6909","-4993530","0.00075","3745","Stop","10000","8627","6909","Triggered: Order stop price reached
Submitted via API.","fe3799da-ec0a-d0c6-2101-9f0650635e97"
12.4.2020, 14:24:38,"XBTUSD","Trade","Buy","63","6909","-911862","0.00075","683","Stop","10000","8972","6909","Triggered: Order stop price reached
Submitted via API.","fe3799da-ec0a-d0c6-2101-9f0650635e97"
12.4.2020, 14:24:38,"XBTUSD","Trade","Buy","744","6909","-10768656","0.00075","8076","Stop","10000","9035","6909","Triggered: Order stop price reached
Submitted via API.","fe3799da-ec0a-d0c6-2101-9f0650635e97"
12.4.2020, 14:24:38,"XBTUSD","Trade","Buy","221","6909","-3198754","0.00075","2399","Stop","10000","9779","6909","Triggered: Order stop price reached
Submitted via API.","fe3799da-ec0a-d0c6-2101-9f0650635e97"
12.4.2020, 04:00:08,"XBTUSD","Trade","Sell","5736","6853.5","83693976","0.00075","62770","Market","10000","0","6853.5","Submitted via API.","39dfa66c-8f98-1f06-ff03-01309723dd43"
12.4.2020, 04:00:08,"XBTUSD","Trade","Sell","4264","6853.5","62216024","0.00075","46662","Market","10000","5736","6853.5","Submitted via API.","39dfa66c-8f98-1f06-ff03-01309723dd43"
12.4.2020, 02:07:27,"XBTUSD","Trade","Buy","10000","6906","-144800000","0.00075","108600","Stop","10000","0","6906","Triggered: Order stop price reached
Submitted via API.","53831c6d-bfd8-c5d0-c119-59aed80d4508"
9.4.2020, 16:07:40,"XBTUSD","Trade","Sell","500","7292.5","6856500","0.00075","5142","Stop","500","0","7292.5","Triggered: Order stop price reached
Submitted via API.","4c7c62ce-7fdb-dcd5-d373-a7eb39202210"
9.4.2020, 16:04:05,"XBTUSD","Trade","Buy","500","7366.5","-6787500","0.00075","5090","Stop","500","0","7366.5","Triggered: Order stop price reached
Submitted via API.","c1be9a10-7097-8870-6427-25b1d8d0a7b7"
8.4.2020, 06:00:06,"XBTUSD","Trade","Sell","500","7358","6795500","0.00075","5096","Market","500","0","7358","Submitted via API.","fd0af45d-ad9d-4c1f-1497-2ccb8ed9b326"
8.4.2020, 06:00:00,"XBTUSD","Funding","","500","7352.45","-6800500","-0.000152","-1034","Limit","500","0","7352.45","Funding","00000000-0000-0000-0000-000000000000"
8.4.2020, 05:41:04,"XBTUSD","Trade","Buy","500","7390","-6766000","0.00075","5074","Stop","500","0","7390","Triggered: Order stop price reached
Submitted via API.","bd4995b4-b2e8-2504-e077-0be9e9f5d9c7"
7.4.2020, 14:28:26,"XBTUSD","Trade","Sell","500","7390","6766000","0.00075","5074","Stop","500","0","7390","Triggered: Order stop price reached
Submitted via API.","1abe7e37-0fc0-a32b-e652-29b5a0006e76"
7.4.2020, 14:25:44,"XBTUSD","Trade","Buy","500","7464.5","-6698500","0.00075","5023","Stop","500","0","7464.5","Triggered: Order stop price reached
Submitted via API.","5995058d-3d2f-40e6-159a-ccbf89f18eec"
6.4.2020, 18:12:43,"XBTUSD","Trade","Sell","500","7115","7027500","0.00075","5270","Stop","500","0","7115","Triggered: Order stop price reached
Submitted via API.","78ec679b-7ef9-df17-52ac-2192268a008d"
6.4.2020, 18:02:17,"XBTUSD","Trade","Buy","500","7185","-6959000","0.00075","5219","Stop","500","0","7185","Triggered: Order stop price reached
Submitted via API.","2705d1ba-f076-76bf-6acc-c850cafd090e"
6.4.2020, 08:02:14,"XBTUSD","Trade","Sell","500","6977.5","7166000","0.00075","5374","Stop","500","0","6977.5","Triggered: Order stop price reached
Submitted via API.","ecf42602-eb18-b9cc-b54e-1709681deb1d"
6.4.2020, 06:15:22,"XBTUSD","Trade","Buy","500","6920","-7225500","0.00075","5419","Stop","500","0","6920","Triggered: Order stop price reached
Submitted via API.","fa066d94-649a-0b57-2a99-3d3787831f29"
4.4.2020, 22:31:48,"XBTUSD","Trade","Sell","500","6978","7165500","0.00075","5374","Stop","500","0","6978","Triggered: Order stop price reached
Submitted via API.","4fb9a7a7-11af-30d9-358e-4273a51e96e0"
4.4.2020, 22:30:35,"XBTUSD","Trade","Buy","500","7050","-7092000","0.00075","5319","Stop","500","0","7050","Triggered: Order stop price reached
Submitted via API.","6cb52fac-7177-7f56-246b-384b0e74c38a"
3.4.2020, 10:08:29,"XBTUSD","Trade","Sell","500","6901","7245500","0.00075","5434","Stop","500","0","6901","Triggered: Order stop price reached
Submitted via API.","261da8df-5ec0-933e-61d9-75d825a949bb"
3.4.2020, 09:17:19,"XBTUSD","Trade","Buy","500","6823.5","-7327500","0.00075","5495","Stop","500","0","6823.5","Triggered: Order stop price reached
Submitted via API.","3ae27f5e-ecc4-d382-e24f-d98db6f8cd87"
2.4.2020, 02:21:18,"XBTUSD","Trade","Sell","500","6652.5","7516000","0.00075","5637","Stop","500","0","6652.5","Triggered: Order stop price reached
Submitted via API.","2739e09e-4498-ffad-f23c-362772614dd7"
1.4.2020, 22:35:54,"XBTUSD","Trade","Buy","500","6347","-7877500","0.00075","5908","Stop","500","0","6347","Triggered: Order stop price reached
Submitted via API.","ea01e495-60c0-39cf-865e-ee62b66283e8"
1.4.2020, 14:06:15,"XBTUSD","Trade","Sell","500","6275","7968000","0.00075","5976","Stop","500","0","6275","Triggered: Order stop price reached
Submitted via API.","6f57bef8-19c1-1517-d345-eed3f9b8a3d9"
1.4.2020, 14:01:25,"XBTUSD","Trade","Buy","161","6339.5","-2539614","0.00075","1904","Stop","500","0","6339.5","Triggered: Order stop price reached
Submitted via API.","fdf83f37-8516-8297-f3ab-7c631f3453e3"
1.4.2020, 14:01:25,"XBTUSD","Trade","Buy","20","6339.5","-315480","0.00075","236","Stop","500","161","6339.5","Triggered: Order stop price reached
Submitted via API.","fdf83f37-8516-8297-f3ab-7c631f3453e3"
1.4.2020, 14:01:25,"XBTUSD","Trade","Buy","50","6339.5","-788700","0.00075","591","Stop","500","181","6339.5","Triggered: Order stop price reached
Submitted via API.","fdf83f37-8516-8297-f3ab-7c631f3453e3"
1.4.2020, 14:01:25,"XBTUSD","Trade","Buy","50","6339.5","-788700","0.00075","591","Stop","500","231","6339.5","Triggered: Order stop price reached
Submitted via API.","fdf83f37-8516-8297-f3ab-7c631f3453e3"
1.4.2020, 14:01:25,"XBTUSD","Trade","Buy","32","6339.5","-504768","0.00075","378","Stop","500","281","6339.5","Triggered: Order stop price reached
Submitted via API.","fdf83f37-8516-8297-f3ab-7c631f3453e3"
1.4.2020, 14:01:25,"XBTUSD","Trade","Buy","187","6339.5","-2949738","0.00075","2212","Stop","500","313","6339.5","Triggered: Order stop price reached
Submitted via API.","fdf83f37-8516-8297-f3ab-7c631f3453e3"
31.3.2020, 17:22:43,"XBTUSD","Trade","Sell","500","6441","7763000","0.00075","5822","Stop","500","0","6441","Triggered: Order stop price reached
Submitted via API.","60d10041-c0d4-a3dd-8135-85bcbf38939f"
31.3.2020, 17:15:34,"XBTUSD","Trade","Buy","500","6507","-7684000","0.00075","5763","Stop","500","0","6507","Triggered: Order stop price reached
Submitted via API.","2e333756-469a-1e6f-ee67-f0a3bfb81e7c"
30.3.2020, 08:25:31,"XBTUSD","Trade","Sell","500","6189","8079000","0.00075","6059","Stop","500","0","6189","Triggered: Order stop price reached
Submitted via API.","076a44d5-624a-5f39-bf27-45701ebaaafc"
30.3.2020, 07:01:56,"XBTUSD","Trade","Buy","459","6190.5","-7414686","0.00075","5561","Stop","500","0","6190.5","Triggered: Order stop price reached
Submitted via API.","a1719762-30af-42d5-35fe-afcfad1e1317"
30.3.2020, 07:01:56,"XBTUSD","Trade","Buy","41","6190.5","-662314","0.00075","496","Stop","500","459","6190.5","Triggered: Order stop price reached
Submitted via API.","a1719762-30af-42d5-35fe-afcfad1e1317"
27.3.2020, 01:00:14,"XBTUSD","Trade","Sell","45","6774.5","664245","0.00075","498","Market","500","0","6774.5","Submitted via API.","185775c4-6bdd-a165-5b8b-dbad40ab27b8"
27.3.2020, 01:00:14,"XBTUSD","Trade","Sell","455","6774.5","6716255","0.00075","5037","Market","500","45","6774.5","Submitted via API.","185775c4-6bdd-a165-5b8b-dbad40ab27b8"
27.3.2020, 00:30:22,"XBTUSD","Trade","Buy","112","6778.5","-1652336","0.00075","1239","Stop","500","0","6778.5","Triggered: Order stop price reached
Submitted via API.","58075b4b-7c8e-5418-c470-f66462fc9fd6"
27.3.2020, 00:30:22,"XBTUSD","Trade","Buy","388","6778.5","-5724164","0.00075","4293","Stop","500","112","6778.5","Triggered: Order stop price reached
Submitted via API.","58075b4b-7c8e-5418-c470-f66462fc9fd6"
26.3.2020, 01:00:13,"XBTUSD","Trade","Sell","500","6703.5","7459000","0.00075","5594","Market","500","0","6703.5","Submitted via API.","cc89ea03-3311-3d40-c977-3aab896906ff"
26.3.2020, 00:58:22,"XBTUSD","Trade","Buy","500","6713","-7448000","0.00075","5586","Stop","500","0","6713","Triggered: Order stop price reached
Submitted via API.","f23b5879-d727-e571-a74d-60cb21f99faa"
25.3.2020, 11:19:57,"XBTUSD","Trade","Sell","500","6865","7283500","0.00075","5462","Stop","500","0","6865","Triggered: Order stop price reached
Submitted via API.","dcefa372-314a-9ede-31d7-786fb0b9ccb5"
25.3.2020, 09:59:08,"XBTUSD","Trade","Buy","500","6835.5","-7315000","0.00075","5486","Stop","500","0","6835.5","Triggered: Order stop price reached
Submitted via API.","9899808e-b1ce-f9c2-7f27-8358754ab76b"
24.3.2020, 11:10:13,"XBTUSD","Trade","Sell","500","6771.5","7384000","0.00075","5538","Stop","500","0","6771.5","Triggered: Order stop price reached
Submitted via API.","56159ba0-594f-1d28-ac27-7e1e8b834f78"
24.3.2020, 09:19:57,"XBTUSD","Trade","Buy","500","6718","-7442500","0.00075","5581","Stop","500","0","6718","Triggered: Order stop price reached
Submitted via API.","bb3c9370-2452-725d-ee93-43b3ef64316b"
23.3.2020, 15:00:44,"XBTUSD","Trade","Sell","11","6277","175241","0.00075","131","Stop","500","0","6277","Triggered: Order stop price reached
Submitted via API.","bef32786-685f-6c15-7283-f9d4d4593676"
23.3.2020, 15:00:44,"XBTUSD","Trade","Sell","50","6277","796550","0.00075","597","Stop","500","11","6277","Triggered: Order stop price reached
Submitted via API.","bef32786-685f-6c15-7283-f9d4d4593676"
23.3.2020, 15:00:44,"XBTUSD","Trade","Sell","110","6277","1752410","0.00075","1314","Stop","500","61","6277","Triggered: Order stop price reached
Submitted via API.","bef32786-685f-6c15-7283-f9d4d4593676"
23.3.2020, 15:00:44,"XBTUSD","Trade","Sell","100","6277","1593100","0.00075","1194","Stop","500","171","6277","Triggered: Order stop price reached
Submitted via API.","bef32786-685f-6c15-7283-f9d4d4593676"
23.3.2020, 15:00:44,"XBTUSD","Trade","Sell","20","6277","318620","0.00075","238","Stop","500","271","6277","Triggered: Order stop price reached
Submitted via API.","bef32786-685f-6c15-7283-f9d4d4593676"
23.3.2020, 15:00:44,"XBTUSD","Trade","Sell","20","6277","318620","0.00075","238","Stop","500","291","6277","Triggered: Order stop price reached
Submitted via API.","bef32786-685f-6c15-7283-f9d4d4593676"
23.3.2020, 15:00:44,"XBTUSD","Trade","Sell","20","6277","318620","0.00075","238","Stop","500","311","6277","Triggered: Order stop price reached
Submitted via API.","bef32786-685f-6c15-7283-f9d4d4593676"
23.3.2020, 15:00:44,"XBTUSD","Trade","Sell","169","6277","2692339","0.00075","2019","Stop","500","331","6277","Triggered: Order stop price reached
Submitted via API.","bef32786-685f-6c15-7283-f9d4d4593676"
23.3.2020, 13:10:42,"XBTUSD","Trade","Buy","500","6000","-8333500","0.00075","6250","Stop","500","0","6000","Triggered: Order stop price reached
Submitted via API.","122db3b3-6f0a-a7a2-11a9-dd0b2d7e6689"
21.3.2020, 22:36:29,"XBTUSD","Trade","Sell","145","6311","2297525","0.00075","1723","Stop","500","0","6311","Triggered: Order stop price reached
Submitted via API.","6a6f2d97-cbcd-91d9-09f0-c02155b17b52"
21.3.2020, 22:36:29,"XBTUSD","Trade","Sell","17","6311","269365","0.00075","202","Stop","500","145","6311","Triggered: Order stop price reached
Submitted via API.","6a6f2d97-cbcd-91d9-09f0-c02155b17b52"
21.3.2020, 22:36:29,"XBTUSD","Trade","Sell","17","6311","269365","0.00075","202","Stop","500","162","6311","Triggered: Order stop price reached
Submitted via API.","6a6f2d97-cbcd-91d9-09f0-c02155b17b52"
21.3.2020, 22:36:29,"XBTUSD","Trade","Sell","17","6311","269365","0.00075","202","Stop","500","179","6311","Triggered: Order stop price reached
Submitted via API.","6a6f2d97-cbcd-91d9-09f0-c02155b17b52"
21.3.2020, 22:36:29,"XBTUSD","Trade","Sell","17","6311","269365","0.00075","202","Stop","500","196","6311","Triggered: Order stop price reached
Submitted via API.","6a6f2d97-cbcd-91d9-09f0-c02155b17b52"
21.3.2020, 22:36:29,"XBTUSD","Trade","Sell","287","6311","4547515","0.00075","3410","Stop","500","213","6311","Triggered: Order stop price reached
Submitted via API.","6a6f2d97-cbcd-91d9-09f0-c02155b17b52"
21.3.2020, 21:49:43,"XBTUSD","Trade","Buy","500","6374.5","-7844000","0.00075","5883","Stop","500","0","6374.5","Triggered: Order stop price reached
Submitted via API.","c1b09c2d-561a-1600-6cef-c182fb603531"
20.3.2020, 11:00:28,"XBTUSD","Trade","Sell","500","6745","7413000","0.00075","5559","Stop","500","0","6745","Triggered: Order stop price reached
Submitted via API.","c97e17a2-b1d9-e66b-2290-c5fc6a92aab9"
20.3.2020, 09:11:28,"XBTUSD","Trade","Buy","500","6472","-7725500","0.00075","5794","Stop","500","0","6472","Triggered: Order stop price reached
Submitted via API.","becf0926-f121-75b5-5fba-71520241b5c6"
15.3.2020, 22:23:18,"XBTUSD","Trade","Sell","500","5544","9019000","0.00075","6764","Stop","500","0","5544","Triggered: Order stop price reached
Submitted via API.","033490db-cc16-ca3f-09f6-b545125f398b"
15.3.2020, 22:22:57,"XBTUSD","Trade","Buy","500","5600","-8928500","0.00075","6696","Stop","500","0","5600","Triggered: Order stop price reached
Submitted via API.","9679d988-9e2f-4090-c536-7277a408216f"
15.3.2020, 13:26:27,"XBTUSD","Trade","Sell","500","5459","9159000","0.00075","6869","Stop","500","0","5459","Triggered: Order stop price reached
Submitted via API.","fa947870-def8-3304-4aa2-5da87a378360"
15.3.2020, 13:15:44,"XBTUSD","Trade","Buy","500","5515","-9066000","0.00075","6799","Stop","500","0","5515","Triggered: Order stop price reached
Submitted via API.","1b465dd4-414e-5caf-914d-8724cef84b4e"
12.3.2020, 01:42:33,"XBTUSD","Trade","Sell","500","7911","6320500","0.00075","4740","Stop","500","0","7911","Triggered: Order stop price reached
Submitted via API.","b415bdcb-2924-ed6e-c688-2342ceebee0e"
11.3.2020, 23:34:50,"XBTUSD","Trade","Buy","96","7907","-1214112","0.00075","910","Stop","500","0","7907","Triggered: Order stop price reached
Submitted via API.","2b159f62-e068-0719-d00b-816bcead07b6"
11.3.2020, 23:34:50,"XBTUSD","Trade","Buy","173","7907","-2187931","0.00075","1640","Stop","500","96","7907","Triggered: Order stop price reached
Submitted via API.","2b159f62-e068-0719-d00b-816bcead07b6"
11.3.2020, 23:34:50,"XBTUSD","Trade","Buy","18","7907","-227646","0.00075","170","Stop","500","269","7907","Triggered: Order stop price reached
Submitted via API.","2b159f62-e068-0719-d00b-816bcead07b6"
